school_id,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count 2019,Enrolled Count 2020,grade_id,pct_change,School Type
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 2,33.0,27.0,300214Grade 2,-0.18181818181818177,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 2,33.0,27.0,300214Grade 2,-0.18181818181818177,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 3,16.0,34.0,300214Grade 3,1.125,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 3,16.0,34.0,300214Grade 3,1.125,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 3,16.0,34.0,300214Grade 3,1.125,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 4,25.0,19.0,300214Grade 4,-0.24,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 4,25.0,19.0,300214Grade 4,-0.24,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 4,25.0,19.0,300214Grade 4,-0.24,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 5,27.0,25.0,300214Grade 5,-0.07407407407407407,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 5,27.0,25.0,300214Grade 5,-0.07407407407407407,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 5,27.0,25.0,300214Grade 5,-0.07407407407407407,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 6,29.0,32.0,300214Grade 6,0.10344827586206895,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 6,29.0,32.0,300214Grade 6,0.10344827586206895,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 6,29.0,32.0,300214Grade 6,0.10344827586206895,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 7,31.0,35.0,300214Grade 7,0.12903225806451624,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 7,31.0,35.0,300214Grade 7,0.12903225806451624,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 7,31.0,35.0,300214Grade 7,0.12903225806451624,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 8,32.0,39.0,300214Grade 8,0.21875,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 8,32.0,39.0,300214Grade 8,0.21875,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Grade 8,32.0,39.0,300214Grade 8,0.21875,All Students
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Total Enrollment,275.0,305.0,300214Total Enrollment,0.10909090909090913,Elementary
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Total Enrollment,275.0,305.0,300214Total Enrollment,0.10909090909090913,Middle
300214,30,Baltimore City,0214,Guilford Elementary/Middle,Total Enrollment,275.0,305.0,300214Total Enrollment,0.10909090909090913,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Prekindergarten,23.0,23.0,300215Prekindergarten,0.0,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Prekindergarten,23.0,23.0,300215Prekindergarten,0.0,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Prekindergarten,23.0,23.0,300215Prekindergarten,0.0,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Kindergarten,38.0,40.0,300215Kindergarten,0.05263157894736836,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Kindergarten,38.0,40.0,300215Kindergarten,0.05263157894736836,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Kindergarten,38.0,40.0,300215Kindergarten,0.05263157894736836,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 1,41.0,53.0,300215Grade 1,0.29268292682926833,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 1,41.0,53.0,300215Grade 1,0.29268292682926833,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 1,41.0,53.0,300215Grade 1,0.29268292682926833,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 2,46.0,49.0,300215Grade 2,0.0652173913043479,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 2,46.0,49.0,300215Grade 2,0.0652173913043479,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 2,46.0,49.0,300215Grade 2,0.0652173913043479,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 3,38.0,51.0,300215Grade 3,0.3421052631578947,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 3,38.0,51.0,300215Grade 3,0.3421052631578947,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 3,38.0,51.0,300215Grade 3,0.3421052631578947,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 4,48.0,41.0,300215Grade 4,-0.14583333333333337,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 4,48.0,41.0,300215Grade 4,-0.14583333333333337,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 4,48.0,41.0,300215Grade 4,-0.14583333333333337,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 5,55.0,48.0,300215Grade 5,-0.12727272727272732,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 5,55.0,48.0,300215Grade 5,-0.12727272727272732,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 5,55.0,48.0,300215Grade 5,-0.12727272727272732,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 6,46.0,68.0,300215Grade 6,0.4782608695652173,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 6,46.0,68.0,300215Grade 6,0.4782608695652173,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 6,46.0,68.0,300215Grade 6,0.4782608695652173,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 7,51.0,51.0,300215Grade 7,0.0,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 7,51.0,51.0,300215Grade 7,0.0,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 7,51.0,51.0,300215Grade 7,0.0,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 8,40.0,52.0,300215Grade 8,0.30000000000000004,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 8,40.0,52.0,300215Grade 8,0.30000000000000004,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Grade 8,40.0,52.0,300215Grade 8,0.30000000000000004,All Students
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Total Enrollment,426.0,476.0,300215Total Enrollment,0.11737089201877926,Elementary
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Total Enrollment,426.0,476.0,300215Total Enrollment,0.11737089201877926,Middle
300215,30,Baltimore City,0215,Highlandtown Elementary/Middle #215,Total Enrollment,426.0,476.0,300215Total Enrollment,0.11737089201877926,All Students
300217,30,Baltimore City,0217,Belmont Elementary,Prekindergarten,28.0,38.0,300217Prekindergarten,0.3571428571428572,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Kindergarten,43.0,38.0,300217Kindergarten,-0.11627906976744184,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Grade 1,37.0,36.0,300217Grade 1,-0.027027027027026973,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Grade 2,38.0,38.0,300217Grade 2,0.0,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Grade 3,38.0,36.0,300217Grade 3,-0.052631578947368474,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Grade 4,46.0,35.0,300217Grade 4,-0.23913043478260865,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Grade 5,36.0,41.0,300217Grade 5,0.13888888888888884,Elementary
300217,30,Baltimore City,0217,Belmont Elementary,Total Enrollment,266.0,262.0,300217Total Enrollment,-0.015037593984962405,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Prekindergarten,46.0,43.0,300219Prekindergarten,-0.06521739130434778,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Kindergarten,68.0,59.0,300219Kindergarten,-0.13235294117647056,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Grade 1,61.0,65.0,300219Grade 1,0.06557377049180335,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Grade 2,64.0,59.0,300219Grade 2,-0.078125,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Grade 3,51.0,72.0,300219Grade 3,0.41176470588235303,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Grade 4,63.0,58.0,300219Grade 4,-0.07936507936507942,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Grade 5,65.0,56.0,300219Grade 5,-0.1384615384615384,Elementary
300219,30,Baltimore City,0219,Yorkwood Elementary,Total Enrollment,418.0,412.0,300219Total Enrollment,-0.014354066985645897,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Prekindergarten,23.0,23.0,300220Prekindergarten,0.0,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Prekindergarten,23.0,23.0,300220Prekindergarten,0.0,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Prekindergarten,23.0,23.0,300220Prekindergarten,0.0,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Kindergarten,40.0,37.0,300220Kindergarten,-0.07499999999999996,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Kindergarten,40.0,37.0,300220Kindergarten,-0.07499999999999996,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Kindergarten,40.0,37.0,300220Kindergarten,-0.07499999999999996,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 1,44.0,43.0,300220Grade 1,-0.022727272727272707,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 1,44.0,43.0,300220Grade 1,-0.022727272727272707,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 1,44.0,43.0,300220Grade 1,-0.022727272727272707,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 2,42.0,47.0,300220Grade 2,0.11904761904761907,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 2,42.0,47.0,300220Grade 2,0.11904761904761907,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 2,42.0,47.0,300220Grade 2,0.11904761904761907,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 3,30.0,45.0,300220Grade 3,0.5,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 3,30.0,45.0,300220Grade 3,0.5,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 3,30.0,45.0,300220Grade 3,0.5,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 4,52.0,33.0,300220Grade 4,-0.3653846153846154,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 4,52.0,33.0,300220Grade 4,-0.3653846153846154,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 4,52.0,33.0,300220Grade 4,-0.3653846153846154,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 5,46.0,50.0,300220Grade 5,0.08695652173913038,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 5,46.0,50.0,300220Grade 5,0.08695652173913038,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 5,46.0,50.0,300220Grade 5,0.08695652173913038,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 6,59.0,72.0,300220Grade 6,0.22033898305084754,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 6,59.0,72.0,300220Grade 6,0.22033898305084754,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 6,59.0,72.0,300220Grade 6,0.22033898305084754,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 7,55.0,55.0,300220Grade 7,0.0,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 7,55.0,55.0,300220Grade 7,0.0,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 7,55.0,55.0,300220Grade 7,0.0,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 8,59.0,66.0,300220Grade 8,0.11864406779661008,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 8,59.0,66.0,300220Grade 8,0.11864406779661008,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Grade 8,59.0,66.0,300220Grade 8,0.11864406779661008,All Students
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Total Enrollment,450.0,471.0,300220Total Enrollment,0.046666666666666634,Elementary
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Total Enrollment,450.0,471.0,300220Total Enrollment,0.046666666666666634,Middle
300220,30,Baltimore City,0220,Morrell Park Elementary/Middle,Total Enrollment,450.0,471.0,300220Total Enrollment,0.046666666666666634,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Kindergarten,52.0,45.0,300221Kindergarten,-0.13461538461538458,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Kindergarten,52.0,45.0,300221Kindergarten,-0.13461538461538458,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Kindergarten,52.0,45.0,300221Kindergarten,-0.13461538461538458,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 1,61.0,53.0,300221Grade 1,-0.1311475409836066,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 1,61.0,53.0,300221Grade 1,-0.1311475409836066,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 1,61.0,53.0,300221Grade 1,-0.1311475409836066,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 2,66.0,65.0,300221Grade 2,-0.015151515151515138,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 2,66.0,65.0,300221Grade 2,-0.015151515151515138,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 2,66.0,65.0,300221Grade 2,-0.015151515151515138,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 3,85.0,72.0,300221Grade 3,-0.15294117647058825,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 3,85.0,72.0,300221Grade 3,-0.15294117647058825,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 3,85.0,72.0,300221Grade 3,-0.15294117647058825,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 4,71.0,81.0,300221Grade 4,0.14084507042253525,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 4,71.0,81.0,300221Grade 4,0.14084507042253525,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 4,71.0,81.0,300221Grade 4,0.14084507042253525,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 5,73.0,70.0,300221Grade 5,-0.04109589041095896,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 5,73.0,70.0,300221Grade 5,-0.04109589041095896,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 5,73.0,70.0,300221Grade 5,-0.04109589041095896,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 6,73.0,60.0,300221Grade 6,-0.17808219178082196,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 6,73.0,60.0,300221Grade 6,-0.17808219178082196,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 6,73.0,60.0,300221Grade 6,-0.17808219178082196,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 7,64.0,78.0,300221Grade 7,0.21875,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 7,64.0,78.0,300221Grade 7,0.21875,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 7,64.0,78.0,300221Grade 7,0.21875,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Grade 8,70.0,63.0,300221Grade 8,-0.09999999999999998,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Grade 8,70.0,63.0,300221Grade 8,-0.09999999999999998,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Grade 8,70.0,63.0,300221Grade 8,-0.09999999999999998,All Students
300221,30,Baltimore City,0221,The Mount Washington School,Total Enrollment,615.0,587.0,300221Total Enrollment,-0.04552845528455285,Elementary
300221,30,Baltimore City,0221,The Mount Washington School,Total Enrollment,615.0,587.0,300221Total Enrollment,-0.04552845528455285,Middle
300221,30,Baltimore City,0221,The Mount Washington School,Total Enrollment,615.0,587.0,300221Total Enrollment,-0.04552845528455285,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Prekindergarten,46.0,50.0,300223Prekindergarten,0.08695652173913038,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Prekindergarten,46.0,50.0,300223Prekindergarten,0.08695652173913038,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Prekindergarten,46.0,50.0,300223Prekindergarten,0.08695652173913038,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Kindergarten,48.0,43.0,300223Kindergarten,-0.10416666666666663,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Kindergarten,48.0,43.0,300223Kindergarten,-0.10416666666666663,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Kindergarten,48.0,43.0,300223Kindergarten,-0.10416666666666663,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 1,33.0,49.0,300223Grade 1,0.48484848484848486,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 1,33.0,49.0,300223Grade 1,0.48484848484848486,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 1,33.0,49.0,300223Grade 1,0.48484848484848486,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 2,30.0,38.0,300223Grade 2,0.2666666666666666,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 2,30.0,38.0,300223Grade 2,0.2666666666666666,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 2,30.0,38.0,300223Grade 2,0.2666666666666666,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 3,31.0,38.0,300223Grade 3,0.22580645161290325,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 3,31.0,38.0,300223Grade 3,0.22580645161290325,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 3,31.0,38.0,300223Grade 3,0.22580645161290325,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 4,44.0,46.0,300223Grade 4,0.045454545454545414,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 4,44.0,46.0,300223Grade 4,0.045454545454545414,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 4,44.0,46.0,300223Grade 4,0.045454545454545414,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 5,32.0,53.0,300223Grade 5,0.65625,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 5,32.0,53.0,300223Grade 5,0.65625,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 5,32.0,53.0,300223Grade 5,0.65625,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 6,67.0,116.0,300223Grade 6,0.7313432835820894,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 6,67.0,116.0,300223Grade 6,0.7313432835820894,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 6,67.0,116.0,300223Grade 6,0.7313432835820894,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 7,52.0,98.0,300223Grade 7,0.8846153846153846,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 7,52.0,98.0,300223Grade 7,0.8846153846153846,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 7,52.0,98.0,300223Grade 7,0.8846153846153846,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 8,58.0,90.0,300223Grade 8,0.5517241379310345,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 8,58.0,90.0,300223Grade 8,0.5517241379310345,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Grade 8,58.0,90.0,300223Grade 8,0.5517241379310345,All Students
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Total Enrollment,441.0,621.0,300223Total Enrollment,0.40816326530612246,Elementary
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Total Enrollment,441.0,621.0,300223Total Enrollment,0.40816326530612246,Middle
300223,30,Baltimore City,0223,Pimlico Elementary/Middle,Total Enrollment,441.0,621.0,300223Total Enrollment,0.40816326530612246,All Students
300225,30,Baltimore City,0225,Westport Academy,Prekindergarten,29.0,26.0,300225Prekindergarten,-0.10344827586206895,Elementary
300225,30,Baltimore City,0225,Westport Academy,Prekindergarten,29.0,26.0,300225Prekindergarten,-0.10344827586206895,Middle
300225,30,Baltimore City,0225,Westport Academy,Prekindergarten,29.0,26.0,300225Prekindergarten,-0.10344827586206895,All Students
300225,30,Baltimore City,0225,Westport Academy,Kindergarten,35.0,37.0,300225Kindergarten,0.05714285714285716,Elementary
300225,30,Baltimore City,0225,Westport Academy,Kindergarten,35.0,37.0,300225Kindergarten,0.05714285714285716,Middle
300225,30,Baltimore City,0225,Westport Academy,Kindergarten,35.0,37.0,300225Kindergarten,0.05714285714285716,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 1,24.0,30.0,300225Grade 1,0.25,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 1,24.0,30.0,300225Grade 1,0.25,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 1,24.0,30.0,300225Grade 1,0.25,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 2,26.0,20.0,300225Grade 2,-0.23076923076923073,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 2,26.0,20.0,300225Grade 2,-0.23076923076923073,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 2,26.0,20.0,300225Grade 2,-0.23076923076923073,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 3,32.0,21.0,300225Grade 3,-0.34375,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 3,32.0,21.0,300225Grade 3,-0.34375,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 3,32.0,21.0,300225Grade 3,-0.34375,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 4,33.0,28.0,300225Grade 4,-0.1515151515151515,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 4,33.0,28.0,300225Grade 4,-0.1515151515151515,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 4,33.0,28.0,300225Grade 4,-0.1515151515151515,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 5,37.0,26.0,300225Grade 5,-0.29729729729729726,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 5,37.0,26.0,300225Grade 5,-0.29729729729729726,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 5,37.0,26.0,300225Grade 5,-0.29729729729729726,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 6,40.0,34.0,300225Grade 6,-0.15000000000000002,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 6,40.0,34.0,300225Grade 6,-0.15000000000000002,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 6,40.0,34.0,300225Grade 6,-0.15000000000000002,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 7,24.0,36.0,300225Grade 7,0.5,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 7,24.0,36.0,300225Grade 7,0.5,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 7,24.0,36.0,300225Grade 7,0.5,All Students
300225,30,Baltimore City,0225,Westport Academy,Grade 8,29.0,23.0,300225Grade 8,-0.2068965517241379,Elementary
300225,30,Baltimore City,0225,Westport Academy,Grade 8,29.0,23.0,300225Grade 8,-0.2068965517241379,Middle
300225,30,Baltimore City,0225,Westport Academy,Grade 8,29.0,23.0,300225Grade 8,-0.2068965517241379,All Students
300225,30,Baltimore City,0225,Westport Academy,Total Enrollment,309.0,281.0,300225Total Enrollment,-0.09061488673139162,Elementary
300225,30,Baltimore City,0225,Westport Academy,Total Enrollment,309.0,281.0,300225Total Enrollment,-0.09061488673139162,Middle
300225,30,Baltimore City,0225,Westport Academy,Total Enrollment,309.0,281.0,300225Total Enrollment,-0.09061488673139162,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Prekindergarten,23.0,22.0,300226Prekindergarten,-0.04347826086956519,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Prekindergarten,23.0,22.0,300226Prekindergarten,-0.04347826086956519,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Prekindergarten,23.0,22.0,300226Prekindergarten,-0.04347826086956519,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Kindergarten,29.0,29.0,300226Kindergarten,0.0,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Kindergarten,29.0,29.0,300226Kindergarten,0.0,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Kindergarten,29.0,29.0,300226Kindergarten,0.0,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 1,48.0,31.0,300226Grade 1,-0.35416666666666663,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 1,48.0,31.0,300226Grade 1,-0.35416666666666663,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 1,48.0,31.0,300226Grade 1,-0.35416666666666663,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 2,43.0,45.0,300226Grade 2,0.04651162790697683,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 2,43.0,45.0,300226Grade 2,0.04651162790697683,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 2,43.0,45.0,300226Grade 2,0.04651162790697683,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 3,41.0,38.0,300226Grade 3,-0.07317073170731703,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 3,41.0,38.0,300226Grade 3,-0.07317073170731703,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 3,41.0,38.0,300226Grade 3,-0.07317073170731703,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 4,43.0,35.0,300226Grade 4,-0.18604651162790697,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 4,43.0,35.0,300226Grade 4,-0.18604651162790697,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 4,43.0,35.0,300226Grade 4,-0.18604651162790697,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 5,38.0,44.0,300226Grade 5,0.1578947368421053,Elementary
